"Key1","TAXONOMIC","CODE","TAXONSIZECODE","isactive","common_name","tsn","tsn_accepted",
3850,"GILLELLUS GREYAE","170330301",,"-1","arrow stargazer",171038,171038
3851,"GILLELLUS RUBROCINCTUS","170330302",,"-1",,171052,171051
3852,"GILLELLUS URANIDEA","170330303",,"-1","warteye stargazer",171039,171039
3853,"GINGLYMOSTOMA CIRRATUM","113010101","18","-1","nurse shark",159977,159977
3854,"GINGLYMOSTOMATIDAE","113010000",,"-1","nurse sharks",159975,159975
3855,"GINKGOALFS","933000000",,"-1",,,
3856,"GLANS","335200500",,"-1",,80768,80768
3857,"GLANS DOMINGUENEIS","335200501",,"-1",,,
3858,"GLAUCIDAE","319480000",,"-1",,78746,78746
3859,"GLAUCONOMIDAE","335670000",,"-1",,81648,81648
3860,"GLAUCUS","319480100",,"-1",,78749,78749
3861,"GLAUCUS ATLANTICUS","319480102",,"-1","blue glaucus",78750,78750
3862,"GLAUCUS MARINUS","319480101",,"-1",,78751,78750
3863,"GLENODINIACEAE","767030000",,"-1",,10166,10166
3864,"GLOBIGERINIDAE","603020000",,"-1",,45794,45794
3865,"GLOBOROTALIIDAE","603030000",,"-1",,45779,45779
3866,"GLOBULARIACEAE","986100000",,"-1",,34084,32869
3867,"GLOEOSIPHONIACEAE","786010000",,"-1",,,
3868,"GLOIOPELTIDACEAE","786110000",,"-1",,,
3869,"GLORIPALLIUM","330232600",,"-1",,,
3870,"GLOSSANODON","121110200",,"-1",,162072,162072
3871,"GLOSSANODON POLLI","121110202",,"-1",,162073,162073
3872,"GLOSSANODON PYGMAEUS","121110201","01","-1","pygmy argentine",162074,162074
3873,"GLOSSIDAE","335580000",,"-1",,81361,81361
3874,"GLOSSODORIS","319051300",,"-1",,78220,78220
3875,"GLOSSODORIS ACRIBA","319051301",,"-1",,78222,78222
3876,"GLOSSODORIS AILA","319051302",,"-1",,78258,78257
3877,"GLOSSODORIS BAYERI","319051303",,"-1",,78226,78226
3878,"GLOSSODORIS EDENTICULATA","319051304",,"-1",,78221,78221
3879,"GLOSSODORIS NEONA","319051305",,"-1",,78233,78233
3880,"GLOSSODORIS NYALYA","319051306",,"-1",,78266,78265
3881,"GLOSSODORIS SCYLLIA","319051307",,"-1",,,
3882,"GLOSSUS","335580100",,"-1",,,
3883,"GLOVIVENUS","335640400",,"-1",,,
3884,"GLUMIFLORAE","947000000",,"-1",,,
3885,"GLYCERA","649050100",,"-1",,66102,66102
3886,"GLYCERA ABRANCHIATA","649050101",,"-1",,555696,555696
3887,"GLYCERIDAE","649050000",,"-1",,66101,66101
3888,"GLYCYMERELLA","328060300",,"-1",,,
3889,"GLYCYMERIDIDAE","328060000",,"-1",,79420,79420
3890,"GLYCYMERIS","328060400",,"-1",,79421,79421
3891,"GLYCYMERIS AMERICANA","328060401",,"-1","giant bittersweet",79430,79430
3892,"GLYCYMERIS DECUSSATA","328060402",,"-1","decussate bittersweet",79431,79431
3893,"GLYCYMERIS PECTINATA","328060403",,"-1","comb bittersweet",79428,79428
3894,"GLYCYMERIS SPECTRALIS","328060405",,"-1","spectral bittersweet",79433,79433
3895,"GLYCYMERIS UNDATA","328060404",,"-1","wavy bittersweet",79434,79434
3896,"GLYCYMERULA","328060500",,"-1",,,
3897,"GLYPHOCRANGON ACULEATA","228220106",,"-1",,97097,97097
3898,"GLYPHOCRANGON ALISPINA","228220101",,"-1",,97099,97099
3899,"GLYPHOCRANGON AURANTIACA","228220107","03","-1",,97105,97105
3900,"GLYPHOCRANGON HAEMATONOTUS","228220108",,"-1",,97101,97101
4227,"HEMIRAMPHUS BALAO","147040501",,"-1","balao",165461,165461
4228,"HEMIRAMPHUS BERMUDENSIS","147040503",,"-1",,165462,165462
4229,"HEMIRAMPHUS BRASILIENSIS","147040502","01","-1","ballyhoo",165460,165460
4230,"HEMISEPIUS","345020300",,"-1",,,
4231,"HEMITRIPTERUS","168030300",,"-1","sea ravens",167285,167285
4232,"HEMITRIPTERUS AMERICANUS","168030301",,"-1","sea raven",167289,167289
4233,"HEMITYPHIS","224290200",,"-1",,95268,95268
4234,"HEMITYPHIS RAPAX","224290201",,"-1",,95270,95270
4235,"HEMIURIDAE","627070000",,"-1",,55654,55654
4236,"HEMUS","229212100",,"-1",,98539,98539
4237,"HEMUS CRISTULIPES","229212101",,"-1",,98540,98540
4238,"HENRICI","691040100",,"-1",,,
4239,"HENRICI ANTILLARUM","691040101",,"-1",,,
4240,"HENRICI MICROSPINUS","691040102",,"-1",,,
4241,"HENRICI SEXRADIATUS","691040103",,"-1",,,
4242,"HENRYA","307520400",,"-1",,72427,72427
4243,"HENRYA MORRISONI","307520401",,"-1",,72430,72430
4244,"HEPATICAE","902000000",,"-1",,14196,846119
4245,"HEPATUS","229260200",,"-1",,98347,98347
4246,"HEPATUS EPHELITICUS","229260201","05","-1","calico box crab",98348,98348
4247,"HEPATUS PRINCEPS","229260202",,"-1",,,
4248,"HEPATUS PUDIBUNDUS","229260203",,"-1","flecked box crab",98349,98349
4249,"HEPATUS SCABER","229260204",,"-1",,,
4250,"HEPOMADUS","228310400",,"-1",,181144,181144
4251,"HEPOMADUS TENER","228310401",,"-1",,181145,181145
4252,"HEPPELLA","339020400",,"-1",,,
4253,"HEPTAPUS","350060200",,"-1",,555913,205737
4254,"HEPTAPUS DANAI","350060201",,"-1",,556834,205738
4255,"HEPTRANCHIAS","105020100",,"-1",,159840,159840
4256,"HEPTRANCHIAS PERLO","105020101","18","-1","sharpnose sevengill shark",159844,159844
4257,"HERMODICE","649110200",,"-1",,65197,65197
4258,"HERMODICE CARUNCULATA","649110201","25","-1",,65198,65198
4259,"HEROIDAE","319350000",,"-1",,78589,78589
4260,"HESIONIDAE","649010000",,"-1",,65467,65467
4261,"HETERANOMIA","330390400",,"-1",,205562,205562
4262,"HETERENCHELYIDAE","143070000",,"-1","mud eels",161279,161279
4263,"HETEROCAPSACEAE","722020000",,"-1",,,
4264,"HETEROCARPUS","228190100",,"-1",,97063,97063
4265,"HETEROCARPUS ENSIFER","228190101","03","-1","armed nylon shrimp",97064,97064
4266,"HETEROCARPUS LAEVIS","228190103",,"-1",,659999,659999
4267,"HETEROCARPUS ORYX","228190102",,"-1",,97070,97070
4268,"HETEROCHLORIDACEAE","722010000",,"-1",,1886,1886
4269,"HETEROCLIDUS","338080200",,"-1",,,
4270,"HETEROCLONIACEAE","724020000",,"-1",,,
4271,"HETEROCOCCALES","723000000",,"-1",,1936,1935
4272,"HETEROCONGER","143130300",,"-1",,161395,161395
4273,"HETEROCONGER LUTEOLUS","143130301",,"-1","yellow garden eel",161398,161398
4274,"HETEROCRYPTA","229400300",,"-1",,98635,98635
4275,"HETEROCRYPTA GRANULATA","229400301",,"-1","smooth elbow crab",98636,98636
4276,"HETERODONAX","335450400",,"-1",,81283,81283
4277,"HETERODONAX BIMACULATUS","335450401",,"-1","false-bean",81285,81285
4278,"HETERODONTIDAE","104010000",,"-1","bullhead sharks",159789,159789
4279,"HETERODONTIFORMES","104000000",,"-1","bullhead sharks",159788,159788
4280,"HETERODORIDIDAE","319280000",,"-1",,78563,78563
4281,"HETEROPHOXUS","224160200",,"-1",,94661,94661
4282,"HETEROPHOXUS OPHISTOMA","224160201",,"-1",,,
4283,"HETEROPHYIDAE","627050000",,"-1",,57114,57114
4284,"HETERORHIZIDACEAE","722040000",,"-1",,,
4285,"HETEROSIPHONALES","725000000",,"-1",,,
4286,"HETEROTEUTHIS","345040200",,"-1",,205715,205715
4287,"HETEROTEUTHIS ATLANTIS","345040201",,"-1",,556749,205716
4288,"HETEROTRICHALES","724000000",,"-1",,,
4289,"HEXABRANCHIDAE","319030000",,"-1",,78162,78162
4290,"HEXACTINELLIDAE","615070000",,"-1",,,
4291,"HEXANCHIDAE","105020000",,"-1","cow sharks",159814,159814
4292,"HEXANCHIFORMES","105000000",,"-1","cow sharks",159810,159810
4293,"HEXANCHUS","105020200",,"-1","sixgill sharks",159815,159815
4294,"HEXANCHUS GRISEUS","105020201",,"-1","bluntnose sixgill shark",159819,159819
4295,"HEXANCHUS VITULUS","105020202",,"-1","bigeye sixgill shark",159826,564645
4296,"HEXAPANOPEUS","229030500",,"-1",,98763,98763
4297,"HEXAPANOPEUS ANGUSTIFRONS","229030501",,"-1","smooth mud crab",98764,98764
4298,"HEXAPANOPEUS PAULENSIS","229030503","05","-1","knobbed mud crab",98765,98765
4299,"HEXAPANOPEUS RUFOPUNCTATA","229030502",,"-1",,,
4300,"HIATELLA","336100500",,"-1",,81764,81764
4301,"HIATELLA ARCTICA","336100501",,"-1","Arctic hiatella",81765,81765
4302,"HIATELLA STRIATA","336100502",,"-1","striate hiatella",81768,81768
4303,"HIATELLIDAE","336100000",,"-1",,81760,81760
4304,"HILDEBRANDIA","143132400",,"-1",,161387,635342
4305,"HILDEBRANDIA FLAVA","143132401","18","-1","yellow conger",161388,635419
4306,"HILDEBRANDIA GRACILIOR","143132402","18","-1","whiptail conger",161390,635416
4307,"HIMANTHALIACEAE","780020000",,"-1",,11359,11359
4308,"HIMANTOLOPHIDAE","195080000",,"-1","deepsea anglerfishes",164620,164620
4309,"HIMANTOLOPHUS","195080100",,"-1",,164623,164623
4310,"HIMANTOLOPHUS GROENLANDICUS","195080101",,"-1","Atlantic footballfish",164624,164624
4311,"HINDSICLAVA","308182900",,"-1",,74908,74908
4312,"HINDSICLAVA ALESIDOTA","308182901",,"-1",,74909,74909
4313,"HINDSICLAVA CHAZALEI","308182902",,"-1",,,
4314,"HINNITES","330232800",,"-1",,79676,79676
4315,"HINNITES ADAMSI","330232801",,"-1",,,
4316,"HIPPA","229060300",,"-1",,98133,98139
4317,"HIPPIDAE","229060000",,"-1","sand crabs",98131,98131
4318,"HIPPOCAMPUS","151060600",,"-1","seahorses",166487,166487
4319,"HIPPOCAMPUS ERECTUS","151060601","18","-1","lined seahorse",166488,166488
4320,"HIPPOCAMPUS OBTUSUS","151060605",,"-1","offshore seahorse",166490,166492
4321,"HIPPOCAMPUS PUNCTULATUS","151060603",,"-1","horsefish",166491,166488
4322,"HIPPOCAMPUS REIDI","151060604","18","-1","longsnout seahorse",166492,166492
4323,"HIPPOCAMPUS ZOSTERAE","151060606",,"-1","dwarf seahorse",166493,166493
4324,"HIPPOCHAETA","330110300",,"-1",,,
4325,"HIPPOGLOSSINA","183012300",,"-1",,172782,172782
4326,"HIPPOGLOSSOIDES","183020200",,"-1",,172874,172874
4327,"HIPPOGLOSSOIDES ELASSODON","183020202",,"-1","flathead sole",172875,172875
4328,"HIPPOGLOSSOIDES PLATESSOIDES","183020201",,"-1","American dab",172877,172877
4329,"HIPPOGLOSSOIDES ROBUSTUS","183020203",,"-1","Bering flounder",172876,172876
4330,"HIPPOGLOSSOIDES STENOLEPSIS","183020204",,"-1",,,
4331,"HIPPOLYSMATA","228170800",,"-1",,96883,96883
4332,"HIPPOLYSMATA GRABHAMI","228170802",,"-1",,,
4333,"HIPPOLYTIDAE","228170000",,"-1",,96746,96746
4334,"HIPPONICIDAE","307610000",,"-1",,72573,72573
4335,"HIPPONIX","307610200",,"-1",,72576,72576
4336,"HIPPONIX ANTIQUATUS","307610201",,"-1","white hoofsnail",72577,72577
4337,"HIPPONIX SUBRUFUS SUBRUFUS","307610202",,"-1",,,
4338,"HIPPOPORINIDAE","642010000",,"-1",,156362,156362
4339,"HIPPOPUS","335320400",,"-1",,,
4340,"HIPPURIDACEAE","975040000",,"-1","mare's tail",27066,32869
4341,"HIPPURITIDAE","334090000",,"-1",,,
4342,"HIPPURITOIDA","334000000",,"-1",,,
4343,"HIRUDINEA","653000000",,"-1","leeches",69290,69290
4344,"HIRUNDICHTHYS","147040900",,"-1",,165515,165515
4345,"HIRUNDICHTHYS AFFINIS","147040901","18","-1","fourwing flyingfish",165516,165516
4346,"HIRUNDICHTHYS RONDELETII","147040903","01","-1","blackwing flyingfish",616693,616693
4347,"HIRUNDICHTHYS SPECULIGER","147040902",,"-1","mirrorwing flyingfish",165517,165517
4348,"HISTIOCHRUMIUS","348080200",,"-1",,,
4349,"HISTIOTEUTHIDAE","348080000",,"-1",,82484,82484
4350,"HISTIOTEUTHIS","348080100",,"-1",,82485,82485
4351,"HISTIOTEUTHIS ATLANTICA","348080101",,"-1",,82500,82500
4352,"HISTIOTEUTHIS CORONA BERRYI","348080102",,"-1",,82493,82493
4353,"HISTIOTEUTHIS DOFLEINI","348080104",,"-1",,82495,556138
4354,"HISTIOTEUTHIS MELEAGROTEUTHIS","348080105",,"-1",,82497,82497
4355,"HISTOCIDARIS POROCIDARI","693060400",,"-1",,,
4356,"HISTOCIDARIS POROCIDARI SHARRERI","693060401",,"-1",,,
4357,"HISTRIO","195020300",,"-1","Sargassum fishes",164519,164519
4358,"HISTRIO HISTRIO","195020301","18","-1","sargassum frogfish",164520,164520
4359,"HOCHSTETTERIA","328080600",,"-1",,,
4360,"HOCHSTETTERINA","328080700",,"-1",,,
4361,"HOLACANTHUS","170290100",,"-1","angelfishes",169622,169622
4362,"HOLACANTHUS BERMUDENSIS","170290102","18","-1","blue angelfish",169626,169626
4363,"HOLACANTHUS CILIARIS","170290103",,"-1","queen angelfish",169623,169623
4364,"HOLACANTHUS ISABELITA","170290101",,"-1",,169624,169626
4365,"HOLACANTHUS TRICOLOR","170290105",,"-1","rock beauty",169625,169625
4366,"HOLANTHIAS","170025100",,"-1",,167930,167930
4367,"HOLANTHIAS MARTINICENSIS","170025101","01","-1","roughtongue bass",167931,643155
4368,"HOLLARDIA","189020100",,"-1",,173115,173115
4369,"HOLLARDIA HOLLARDI","189020101",,"-1","reticulate spikefish",173116,173116
4370,"HOLLARDIA MEADI","189020102",,"-1","spotted spikefish",173117,173117
4371,"HOLOCENTRIDAE","161110000",,"-1","soldierfishes",166170,166170
4372,"HOLOCENTRUS","161110200",,"-1","soldierfishes",166171,166171
4373,"HOLOCENTRUS ADSCENSIONIS","161110201","01","-1","squirrelfish",166172,166172
4374,"HOLOCENTRUS BULLISI","161110203",,"-1","deepwater squirrelfish",166178,622109
4375,"HOLOCENTRUS CORUSCUS","161110204","01","-1","reef squirrelfish",166180,622125
4376,"HOLOCENTRUS MARIANUS","161110207",,"-1","longjaw squirrelfish",166175,622129
4377,"HOLOCENTRUS POCO","161110206",,"-1",,166174,622113
4378,"HOLOCENTRUS RUFUS","161110202",,"-1","longspine squirrelfish",166173,166173
4379,"HOLOCENTRUS VEXILLARIUS","161110205","01","-1","dusky squirrelfish",166184,622110
4380,"HOLOTHURIA","694010100",,"-1",,158310,158310
4381,"HOLOTHURIA LENTIGINOSA","694010101",,"-1",,158313,158313
4382,"HOLOTHURIIDAE","694010000",,"-1",,158309,158309
4383,"HOLOTHUROIDEA","694000000",,"-1","sea cucumbers",158140,158140
4384,"HOMALOPOMA","306110400",,"-1",,70069,70069
4385,"HOMALOPOMA ALBIDA","306110401",,"-1",,,
4386,"HOMALOPOMA INDUTUM","306110402",,"-1","two-faced dwarf-turban",70074,70074
4387,"HOMARUS","229020100",,"-1",,97313,97313
3055,"DIVARICOLIMA","330400600",,"-1",,,
3056,"DOLICHOLATRIUS","308100600",,"-1",,,
3057,"DOLICHOLATRIUS CAYOHUESONICUS","308100601",,"-1",,,
3058,"DOLICHOLATRIUS PAULI","308100602",,"-1",,,
3059,"DOLIOLABIS","329012300",,"-1",,,
3060,"DOLOPICHTHYS","195090200",,"-1",,164635,164635
3061,"DOLOPICHTHYS LONGICORNIS","195090201",,"-1",,164637,164637
3062,"DOMECIA","229102400",,"-1",,98857,98857
3063,"DOMECIA ACANTHOPHORA","229102401",,"-1","elkhorn coral crab",98858,98858
3064,"DONACIDAE","335430000",,"-1",,81244,81244
3065,"DONACINA","335430100",,"-1",,,
3066,"DONATIIDAE","615050000",,"-1",,,
3067,"DONAX","335430200",,"-1",,81245,81245
3068,"DONAX DENTICULATUS","335430201",,"-1",,81253,81253
3069,"DONAX ROMERI","335430203",,"-1",,,
3070,"DONAX TEXASIANA","335430204",,"-1",,,
3071,"DONAX VARIABILIS","335430202",,"-1","variable coquina",81248,81248
3072,"DONDICE","319460400",,"-1",,78722,78722
3073,"DONDICE OCCIDENTALIS","319460401",,"-1","western dondice",78723,78723
3074,"DORATONOTUS","170283100",,"-1",,170499,170499
3075,"DORATONOTUS MEGALEPIS","170283101",,"-1","dwarf wrasse",170500,170500
3076,"DORCASIIDAE","322170000",,"-1",,76905,76905
3077,"DORIDELLA","319130100",,"-1",,78438,78438
3078,"DORIDELLA BURCHI","319130101",,"-1",,78441,78441
3079,"DORIDELLA OBSCURA","319130102",,"-1","obscure corambe",78439,78439
3080,"DORIDIDAE","319050000",,"-1",,78206,78206
3081,"DORIDOIDIDAE","319300000",,"-1",,,
3082,"DORIDOXIDAE","319020000",,"-1",,78160,78160
3083,"DORIOPSILLA","319150200",,"-1",,78451,78451
3084,"DORIOPSILLA AEROLATA","319150202",,"-1",,,
3085,"DORIOPSILLA JANAINA","319150201",,"-1",,78459,78459
3086,"DORIOPSILLA LEIA","319150203",,"-1",,78453,78453
3087,"DORIOPSILLA PHARPA","319150204",,"-1","lemon drop",78458,78458
3088,"DORIPPIDAE","229370000",,"-1","sumo crabs",98329,98329
3089,"DORIS","319051200",,"-1",,78207,78207
3090,"DORIS VERRUCOSA","319051201",,"-1","sponge slug",78209,78209
3091,"DORMITATOR","170540100",,"-1","fat sleepers",171917,171917
3092,"DORMITATOR MACULATUS","170540101",,"-1","fat sleeper",171919,171919
3093,"DOROSOMA","121051200",,"-1","gizzard shads",161736,161736
3094,"DOROSOMA CEPEDIANUM","121051201",,"-1","American gizzard shad",161737,161737
3095,"DOROSOMA PETENENSE","121051202","01","-1","threadfin shad",161738,161738
3096,"DORSOPSIS","350030200",,"-1",,555830,555830
3097,"DOSIDISCUS","348100400",,"-1",,,
3098,"DOSINIA","335640300",,"-1",,81488,81488
3099,"DOTO","319260100",,"-1",,78532,78532
3100,"DOTO CHICA","319260101",,"-1",,78542,78542
3101,"DOTO DIVAE","319260102",,"-1",,78541,78541
3102,"DOTO DOERGA","319260103",,"-1",,78538,78538
3103,"DOTO PITA","319260104",,"-1",,78540,78540
3104,"DOTOIDAE","319260000",,"-1",,566892,566892
3105,"DRACONETTA","170420200",,"-1",,171718,171718
3106,"DRACONETTA ACANTHOPOMA","170420201",,"-1",,171719,642553
3107,"DRACONETTA OREGONA","170420202",,"-1",,171720,642572
3108,"DRECHSELLA","348141000",,"-1",,,
3109,"DREISSENA","335570300",,"-1",,81338,81338
3110,"DREISSENIDAE","335570000",,"-1",,81330,81330
3111,"DREPANOTREMA","321120400",,"-1",,76639,76639
3112,"DRILLA","308180700",,"-1",,,
3113,"DRILLA ACRYBIA","308180701",,"-1",,,
3114,"DRILLA ACURUGATA","308180702",,"-1",,,
3115,"DRILLA ALPICOMA","308180703",,"-1",,,
3116,"DRILLA CANNA","308180704",,"-1",,,
3117,"DRILLA DETECTA","308180705",,"-1",,,
3118,"DRILLA PHARCIDA","308180706",,"-1",,,
3119,"DRILLA SOLIDA","308180707",,"-1",,,
3120,"DROMIA","229250200",,"-1",,98305,98305
3121,"DROMIA ERYTHROPUS","229250201",,"-1","redeye sponge crab",98306,98306
3122,"DROMIDIA","229250300",,"-1",,98308,98308
3123,"DROMIDIA ANTILLENSIS","229250301","05","-1","decorator crab",98309,621718
3124,"DROMIIDAE","229250000",,"-1","sponge crabs",98298,98298
3125,"DRYMONEMA","618020200",,"-1",,51691,51691
3126,"DRYMONEMA DALMATINA","618020201",,"-1",,,
3127,"DUFOICHAENA","336090300",,"-1",,,
3128,"DULICHIA","224110400",,"-1",,94821,94821
3129,"DUMONTIACEAE","786050000",,"-1",,12234,12234
3130,"DUPLICIDENTATA","417000000",,"-1",,,
3131,"DURXILLEACEAE","780060000",,"-1",,,
3132,"DYSALOTUS","170350400",,"-1",,171096,171096
3133,"DYSALOTUS ALCOCKI","170350401",,"-1",,171097,171097
3134,"DYSALOTUS OLIGOSCOLUS","170350402",,"-1",,171098,171098
3135,"DYSOMMA","143170100",,"-1",,161596,161596
3136,"DYSOMMA ANGUILLA","143170102","18","-1",,,
3137,"DYSOMMA APHODODERA","143170101",,"-1",,161598,161597
3138,"DYSOMMIDAE","143170000",,"-1",,161595,635304
3139,"DYSOMMINA","143170200",,"-1",,161285,161285
3140,"DYSOMMINA RUGOSA","143170201",,"-1",,161286,161286
3141,"DYSPANOPEUS","229030100",,"-1",,98900,98900
3142,"DYSPANOPEUS SAYI","229030101",,"-1","Say mud crab",98901,98901
3143,"DYSPANOPEUS TEXANA","229030102","05","-1","gulf grassflat crab",660611,98902
3144,"DYTASTER","691010400",,"-1",,156924,156924
3145,"DYTASTER INSIGNIS","691010401",,"-1",,,
3146,"DYTISCIDAE","684020000",,"-1","predaceous diving beetles",111963,111963
3147,"EBALIA","229070100",,"-1",,98377,98377
3148,"EBALIA CARIOSA","229070101",,"-1","sculptured clutch crab",98380,98380
3149,"ECHENEIDAE","170090000",,"-1","remoras",168567,168567
3150,"ECHENEIS","170090100",,"-1","sharksuckers",168574,168574
3151,"ECHENEIS NAUCRATES","170090101","18","-1","sharksucker",168575,168575
3152,"ECHENEIS NEUCRATOIDES","170090102","18","-1","whitefin sharksucker",168576,168576
3153,"ECHIDNA","143060100",,"-1",,161170,161170
3154,"ECHIDNA CATENATA","143060101",,"-1","chain moray",161171,161171
3155,"ECHINARACHNIUS","693030400",,"-1",,158015,158015
3156,"ECHINARACHNIUS PARMA","693030401",,"-1",,158016,158016
3157,"ECHINASTER","691030100",,"-1",,157179,157179
3158,"ECHINASTER MODESTUS","691030101",,"-1",,157182,157182
3159,"ECHINASTER SENTUS","691030103","15","-1","spiny sea star",157187,157187
3160,"ECHINASTER SERPENTARIUS","691030104","15","-1",,157181,157181
3161,"ECHINASTER SPINULOSUS","691030102",,"-1","small-spine sea star",157185,157185
3162,"ECHINASTERIDAE","691030000",,"-1",,157151,157151
3163,"ECHINIDAE","693040000",,"-1",,157940,157940
3164,"ECHININUS","307100100",,"-1",,70486,70486
3165,"ECHININUS NODULOSUS","307100101",,"-1",,70487,70487
3166,"ECHINODERMATA","689000000",,"-1","echinoderms",156857,156857
3167,"ECHINOIDEA","693000000",,"-1","heart urchins",157821,157821
3168,"ECHINOLAMPAS","693070100",,"-1",,158038,158038
3169,"ECHINOLAMPAS DEPRESSA","693070101",,"-1",,158039,158039
3170,"ECHINOLAMPODIDAE","693070000",,"-1",,,
3171,"ECHINOMURICEA","619150200",,"-1",,52160,52160
3172,"ECHINOMURICEA ATLANTICA","619150201",,"-1",,52162,719218
3173,"ECHINORHINIDAE","109060000",,"-1","bramble sharks",203356,203356
3174,"ECHINORHINUS","109060100",,"-1","bramble sharks",160712,160712
3175,"ECHINORHINUS BRUCUS","109060101",,"-1","bramble shark",160713,160713
3176,"ECHINORHYNCHIDAE","635010000",,"-1",,64268,64268
3177,"ECHINOTEUTHIS","348120300",,"-1",,555829,555828
3178,"ECHINOTHURIIDAE","689010000",,"-1",,157851,157851
3179,"ECHIODON","171020200",,"-1",,165114,165114
3180,"ECHIODON DAWSONI","171020201",,"-1","chain pearlfish",165118,165118
3181,"ECHIOPHIS","143150300",,"-1",,161550,161550
3182,"ECHIOPHIS INTERTINCTUS","143150302","18","-1","spotted spoon-nose eel",161551,161551
3183,"ECHIOPHIS MORDAX","143150301","18","-1","snapper eel",161556,161556
3184,"ECHIOPHIS PUNCTIFER","143150303","18","-1","snapper eel",161553,161553
3185,"ECHIOSTOMA","121190400",,"-1",,162283,162283
3186,"ECHIOSTOMA BARBATUM","121190401",,"-1","pez dragón barbudo",162284,162284
3187,"ECHIOSTOMA TANNERI","121190402",,"-1",,162285,162284
3188,"ECTOCARPALES","772000000",,"-1",,10687,10687
3189,"ECTOPROCTA","642000000",,"-1","bryozoans",155470,155469
3190,"ECTREPOSEBASTES","168011800",,"-1",,166848,166848
3191,"ECTREPOSEBASTES IMUS","168011801",,"-1",,166849,166849
3192,"EDENTATA","424000000",,"-1","anteaters",180100,727502
3193,"EDENTIPLICA","330232400",,"-1",,,
3194,"EDMONDIIDAE","326040000",,"-1",,,
3195,"EGEA","348141200",,"-1",,555780,555780
3196,"EIMERIIDAE","606020000",,"-1",,,
3197,"ELAEAGNACEAE","975050000",,"-1","oleasters",27768,27768
3198,"ELAGATIS","170111300",,"-1","runners",168737,168737
3199,"ELAGATIS BIPINNULATUS","170111301",,"-1",,642019,168738
3200,"ELATINACEAE","972010000",,"-1","water worts",21400,21400
3201,"ELECTROMA","330070200",,"-1",,,
3202,"ELECTRONA","131010100",,"-1",,162736,162736
3203,"ELEDONELLA","350030100",,"-1",,82657,82657
3204,"ELEDONELLA PYGMAEA","350030101",,"-1",,82658,82658
3205,"ELEOTRIDAE","170540000",,"-1","sleepers",172171,172171
3206,"ELEUTHEROSPONDYLOS","330370200",,"-1",,,
3207,"ELLISELLA","619190100",,"-1",,52285,52285
3208,"ELLISELLA ATLANTICA","619190101",,"-1",,52287,52287
3209,"ELLISELLA BARBADENSIS","619190102",,"-1","devil's sea whip",52286,52286
3210,"ELLISELLA ELONGATA","619190103",,"-1","long sea whip",52289,52289
3211,"ELLISELLA FUNCULINA","619190105",,"-1",,52288,52288
3212,"ELLISELLA GRANDIFLORA","619190104",,"-1",,,
3213,"ELLISELLIDAE","619190000",,"-1",,52284,52284
3214,"ELOBIIDAE","321040000",,"-1",,,
3215,"ELOBIUM","321041100",,"-1",,,
3216,"ELOBIUM PELLUCENS","321041101",,"-1",,,
3217,"ELOPIDAE","124010000",,"-1","bigeyed herrings",161109,161109
3218,"ELOPIFORMES","124000000",,"-1","tarpons",161107,161107
3219,"ELOPS","124010100",,"-1","ladyfishes",161110,161110
3220,"ELOPS SAURUS","124010101","01","-1","ladyfish",161111,161111
3221,"ELTOPERA","330370300",,"-1",,,
3222,"ELYSIA","315030100",,"-1",,77938,77938
3223,"ELYSIA CATULA","315030101",,"-1",,,
3224,"ELYSIA CHOROTICA","315030102",,"-1",,,
3225,"ELYSIA EVELINAE","315030103",,"-1",,77945,77945
3226,"ELYSIA ORNATA","315030104",,"-1","ornate elysia",77944,77944
3227,"ELYSIA PAPILLOSA","315030105",,"-1","papillose elysia",77943,77943
3228,"ELYSIA TUCA","315030106",,"-1",,77942,77942
3901,"GLYPHOCRANGON LONGIROSTRIS","228220102",,"-1",,97096,97096
3902,"GLYPHOCRANGON LONGLEYI","228220103",,"-1",,97098,97098
3903,"GLYPHOCRANGON NEGLECTA","228220104","03","-1",,660026,660026
3904,"GLYPHOCRANGON NOBILIS","228220109",,"-1",,97100,97100
3905,"GLYPHOCRANGON SPINICAUDA","228220105",,"-1",,97102,97102
3906,"GLYPHOCRANGONIDAE","228220000",,"-1","armored shrimp",97093,97093
3907,"GLYPHOSTOMA","308181000",,"-1",,75039,75039
3908,"GLYPHOSTOMA DENTIFERA","308181003",,"-1",,,
3909,"GLYPHOSTOMA GABBI","308181001",,"-1",,,
3910,"GLYPHOSTOMA GRATULA","308181004",,"-1",,,
3911,"GLYPHOSTOMA HENDERSONI","308181006",,"-1",,,
3912,"GLYPHOSTOMA OENOA","308181005",,"-1",,,
3913,"GLYPHOSTOMA PILSBURYI","308181002",,"-1",,,
3914,"GLYPTAMUSIUM","330234600",,"-1",,,
3915,"GLYPTOCEPHALUS","183021300",,"-1","flukes",172872,172872
3916,"GLYPTOCEPHALUS CYNOGLOSSUS","183021301",,"-1","gray sole",172873,172873
3917,"GLYPTOPLAX","229380800",,"-1",,98924,98924
3918,"GLYPTOPLAX SMITHII","229380801",,"-1","truncate rubble crab",98925,98925
3919,"GLYPTOXANTHUS","229100600",,"-1",,98853,98853
3920,"GLYPTOXANTHUS EROSUS","229100601",,"-1","eroded mud crab",98854,98854
