Nom_Navire.No_Releve.Trait.Date_Deb_Trait.Date_Fin_Trait.Hre_Deb.Hre_Fin.Type_Hre.Duree.Latit_Deb..Longit_Deb.Latit_Fin.Longit_Fin.Dist_Chalute_Position.Vit_Touage.Opano.Engin.Cod_Result_Oper.Prof_Min.Prof_Max.Nom_Scient_Esp.Pds_Capture.Nb_Ind_Capture
Lady Hammond ;1 ;1 ;1984-07-07 ;1984-07-07 ;11:55:00 ;12:25:00 ;1 ;30 ;47.566666667 ;-59.58333333 ;47.592666667 ;-59.584 ;1.56 ;3.5 ;4R ;Chalut de fond;1 ;475 ;485 ;Sebastes sp. ;37 ;46
Lady Hammond ;1 ;1 ;1984-07-07 ;1984-07-07 ;11:55:00 ;12:25:00 ;1 ;30 ;47.566666667 ;-59.58333333 ;47.592666667 ;-59.584 ;1.56 ;3.5 ;4R ;Chalut de fond;1 ;475 ;485 ;Reinhardtius hippoglossoides ;1 ;1
Lady Hammond ;1 ;2 ;1984-07-07 ;1984-07-07 ;13:35:00 ;14:05:00 ;1 ;30 ;47.616666667 ;-59.45 ;47.655166667 ;-59.45816667 ;2.334 ;3.5 ;4R ;Chalut de fond;1 ;307 ;335 ;Gadus morhua ;5 ;3
Lady Hammond ;1 ;2 ;1984-07-07 ;1984-07-07 ;13:35:00 ;14:05:00 ;1 ;30 ;47.616666667 ;-59.45 ;47.655166667 ;-59.45816667 ;2.334 ;3.5 ;4R ;Chalut de fond;1 ;307 ;335 ;Sebastes sp. ;1048.24 ;11
Lady Hammond ;1 ;3 ;1984-07-07 ;1984-07-07 ;15:35:00 ;16:05:00 ;1 ;30 ;47.8 ;-59.66666667 ;47.833833333 ;-59.675 ;2.058 ;3.5 ;4R ;Chalut de fond;1 ;433 ;435 ;Pandalus sp. ;1.8 ;N/A
Lady Hammond ;1 ;3 ;1984-07-07 ;1984-07-07 ;15:35:00 ;16:05:00 ;1 ;30 ;47.8 ;-59.66666667 ;47.833833333 ;-59.675 ;2.058 ;3.5 ;4R ;Chalut de fond;1 ;433 ;435 ;Sebastes sp. ;97 ;143
Lady Hammond ;1 ;3 ;1984-07-07 ;1984-07-07 ;15:35:00 ;16:05:00 ;1 ;30 ;47.8 ;-59.66666667 ;47.833833333 ;-59.675 ;2.058 ;3.5 ;4R ;Chalut de fond;1 ;433 ;435 ;Reinhardtius hippoglossoides ;3 ;2
Lady Hammond ;1 ;4 ;1984-07-07 ;1984-07-07 ;17:05:00 ;17:35:00 ;1 ;30 ;47.916666667 ;-59.56666667 ;47.9395 ;-59.5735 ;1.397 ;3.5 ;4R ;Chalut de fond;1 ;208 ;218 ;Gadus morhua ;36 ;25
Lady Hammond ;1 ;4 ;1984-07-07 ;1984-07-07 ;17:05:00 ;17:35:00 ;1 ;30 ;47.916666667 ;-59.56666667 ;47.9395 ;-59.5735 ;1.397 ;3.5 ;4R ;Chalut de fond;1 ;208 ;218 ;Sebastes sp. ;375 ;303
Lady Hammond ;1 ;5 ;1984-07-07 ;1984-07-07 ;19:35:00 ;20:05:00 ;1 ;30 ;47.85 ;-59.995 ;47.837833333 ;-60.03966667 ;1.941 ;3.5 ;4R ;Chalut de fond;1 ;503 ;503 ;Reinhardtius hippoglossoides ;1.1 ;1
Lady Hammond ;1 ;6 ;1984-07-07 ;1984-07-07 ;21:55:00 ;22:25:00 ;1 ;30 ;48.083333333 ;-60.21666667 ;48.109666667 ;-60.22933333 ;1.66 ;3.5 ;4S ;Chalut de fond;1 ;459 ;468 ;Sebastes sp. ;58 ;70
Lady Hammond ;1 ;6 ;1984-07-07 ;1984-07-07 ;21:55:00 ;22:25:00 ;1 ;30 ;48.083333333 ;-60.21666667 ;48.109666667 ;-60.22933333 ;1.66 ;3.5 ;4S ;Chalut de fond;1 ;459 ;468 ;Reinhardtius hippoglossoides ;5 ;3
Lady Hammond ;1 ;7 ;1984-07-08 ;1984-07-08 ;0:15:00 ;0:45:00 ;1 ;30 ;48.25 ;-60.55 ;48.285333333 ;-60.53366667 ;2.218 ;3.5 ;4S ;Chalut de fond;1 ;455 ;463 ;Sebastes sp. ;50.01 ;1
Lady Hammond ;1 ;8 ;1984-07-08 ;1984-07-08 ;2:30:00 ;3:00:00 ;1 ;30 ;48.466666667 ;-60.25 ;48.493333333 ;-60.23 ;1.793 ;3.5 ;4S ;Chalut de fond;1 ;351 ;373 ;Sebastes sp. ;272.39 ;6
Lady Hammond ;1 ;8 ;1984-07-08 ;1984-07-08 ;2:30:00 ;3:00:00 ;1 ;30 ;48.466666667 ;-60.25 ;48.493333333 ;-60.23 ;1.793 ;3.5 ;4S ;Chalut de fond;1 ;351 ;373 ;Reinhardtius hippoglossoides ;1 ;2
Lady Hammond ;1 ;9 ;1984-07-08 ;1984-07-08 ;4:15:00 ;4:45:00 ;1 ;30 ;48.516666667 ;-60.03333333 ;48.5 ;-60.01666667 ;1.237 ;3.5 ;4S ;Chalut de fond;1 ;351 ;351 ;Sebastes sp. ;100.33 ;15
Lady Hammond ;1 ;9 ;1984-07-08 ;1984-07-08 ;4:15:00 ;4:45:00 ;1 ;30 ;48.516666667 ;-60.03333333 ;48.5 ;-60.01666667 ;1.237 ;3.5 ;4S ;Chalut de fond;1 ;351 ;351 ;Reinhardtius hippoglossoides ;1 ;2
Lady Hammond ;1 ;10 ;1984-07-08 ;1984-07-08 ;6:05:00 ;6:35:00 ;1 ;30 ;48.416666667 ;-59.85 ;48.385 ;-59.83166667 ;2.059 ;3.5 ;4R ;Chalut de fond;1 ;305 ;305 ;Sebastes sp. ;485.29 ;10
Lady Hammond ;1 ;11 ;1984-07-08 ;1984-07-08 ;7:35:00 ;8:05:00 ;1 ;30 ;48.3 ;-59.83333333 ;48.271666667 ;-59.835 ;1.743 ;3.5 ;4R ;Chalut de fond;1 ;302 ;305 ;Sebastes sp. ;278.35 ;17
Lady Hammond ;1 ;12 ;1984-07-08 ;1984-07-08 ;10:15:00 ;10:45:00 ;1 ;30 ;48.45 ;-59.46666667 ;48.42 ;-59.4495 ;1.925 ;3.5 ;4R ;Chalut de fond;1 ;91 ;95 ;Gadus morhua ;80 ;61
Lady Hammond ;1 ;12 ;1984-07-08 ;1984-07-08 ;10:15:00 ;10:45:00 ;1 ;30 ;48.45 ;-59.46666667 ;48.42 ;-59.4495 ;1.925 ;3.5 ;4R ;Chalut de fond;1 ;91 ;95 ;Sebastes sp. ;4 ;8
Lady Hammond ;1 ;15 ;1984-07-08 ;1984-07-08 ;16:45:00 ;17:15:00 ;1 ;30 ;48.216666667 ;-59.75 ;48.186 ;-59.76083333 ;1.89 ;3.5 ;4R ;Chalut de fond;1 ;243 ;252 ;Gadus morhua ;8 ;4
