year,region,lat,depth,lon,lat_se,depth_se,lonse,numspp
2013,Canadian Pacific,-0.32010917185650856,-2.6237028842272716,0.367493571894642,0.10758823588176454,5.17349726144579,0.1264565075368008,110
2015,Canadian Pacific,-0.19482813568796595,3.411449521899874,0.21465815617364192,0.09156892554204975,8.379953521301594,0.10834749767609272,110
2017,Canadian Pacific,-0.27440248408777745,-3.669423558125938,0.3194356250116632,0.09360727361674562,6.024469208100696,0.11203116674137074,110
1982,Eastern Bering Sea,0,0,0,0,0,0,78
1983,Eastern Bering Sea,0.02742064728593327,0.15616674434922737,-0.26552581874449543,0.07349859819577839,1.5399314714965644,0.22769900168935275,78
1984,Eastern Bering Sea,-0.03401195394142047,1.7411685835172612,-0.15532195475256133,0.0716040622064385,1.8969239452283826,0.28540223572793133,78
1985,Eastern Bering Sea,0.031564660720071365,2.5871320607494366,-0.5222059830990275,0.09284072339060279,1.7573810439194932,0.23194763207097016,78
1986,Eastern Bering Sea,-0.14616571166922737,1.4146391613463034,0.10939907796864827,0.08281267451215495,1.8984243426174034,0.29420695080869824,78
1987,Eastern Bering Sea,-0.08502473320998277,1.3397950557321436,-0.19298815794761173,0.08632646648643948,1.818442604801028,0.2957727461069929,78
1988,Eastern Bering Sea,-0.041651770121798555,1.9749517608063136,-0.16245834244445198,0.07268134343061798,1.8897048655303128,0.2785748792132467,78
1989,Eastern Bering Sea,0.006519813603847415,3.3275586604758893,-0.604486576555052,0.06939098124082539,1.8691658849250488,0.25543532887511333,78
1990,Eastern Bering Sea,-0.005624445386339461,2.520382948075662,-0.53686969779846,0.08408765783923199,1.8106055938749768,0.2637628047877356,78
1991,Eastern Bering Sea,0.07959361389443341,3.4733627879218365,-0.8152518529009879,0.09318488345419926,1.7843084171154915,0.28607369103667313,78
1992,Eastern Bering Sea,-0.12003982643072302,5.971790346606042,-0.6439503298855825,0.0853421684537064,2.015652668984547,0.2828578130149044,78
1993,Eastern Bering Sea,-0.0802614930320886,1.303581220701266,-0.1562374273403548,0.08591341854290414,1.9581582648380775,0.30234813563279733,78
1994,Eastern Bering Sea,-0.10651650681227082,0.6044740456382021,-0.003481126295528798,0.08089287360649436,1.8118876717231138,0.30850679564094147,78
1995,Eastern Bering Sea,-0.07523328549564595,1.7683550605143734,-0.19630552151603117,0.0919163700038858,1.6633350945524819,0.3143269378117903,78
1996,Eastern Bering Sea,-0.055872877933913725,2.941950579490976,-0.37617867837428376,0.09941190016431015,1.7377968473114116,0.32981379721258886,78
1997,Eastern Bering Sea,-0.09050690807074019,0.8823506967259264,0.016339462891005716,0.09940008189040384,1.8088788972926972,0.29980794058247506,78
1998,Eastern Bering Sea,-0.09118692868595601,1.2966803143229306,0.03934254333290965,0.09581216482126698,1.6904954422214802,0.28872020339778737,78
1999,Eastern Bering Sea,-0.0650137913612722,3.248277234785925,-0.28442392755196066,0.09263257858994721,1.7398731069182278,0.3081680278316082,78
2000,Eastern Bering Sea,0.02905796257968099,1.5817155900927626,-0.27287027175321793,0.08198056453637072,1.6757241913040186,0.23216549073636,78
2001,Eastern Bering Sea,-0.02148754025856028,3.834639819182464,-0.40684717070062265,0.09068792174511657,1.9252140624497185,0.28762594222055604,78
2002,Eastern Bering Sea,0.040332726034552735,0.18798749933311598,-0.37464558718603,0.10211245479006995,1.7888202937306918,0.2840007964311757,78
2003,Eastern Bering Sea,0.11005134432685938,1.1341585931468041,-0.5156208979814108,0.0899777024384107,1.7215234294463309,0.3038724649997666,78
2004,Eastern Bering Sea,0.04589127900393318,2.5996907555382744,-0.5810717933884348,0.09537008928382641,1.8838475477815722,0.3215833138175713,78
2005,Eastern Bering Sea,0.09666650157759268,1.3081608725853866,-0.6340558073582184,0.0949725027623598,1.8856272260517126,0.31271923626715586,78
2006,Eastern Bering Sea,-0.020067804173611013,2.752983575763771,-0.4713853393121968,0.09709502858991871,1.9948448463495463,0.31813679988364774,78
2007,Eastern Bering Sea,-0.003490600133508209,1.1058241543711937,-0.3053017347454775,0.0759193640509219,1.8547835868250662,0.288204471951429,78
2008,Eastern Bering Sea,0.07033512829955413,2.2192209853426608,-0.6259577872622705,0.08733025901268728,1.9385680245049877,0.2993032427655128,78
2009,Eastern Bering Sea,0.0023521472858591625,4.1603940255057275,-0.6873539947962666,0.0848517909287461,1.95517007889368,0.2817412814459444,78
2010,Eastern Bering Sea,0.05476678441261576,2.3115737349519883,-0.5370097065692538,0.09040528895123875,1.8674787714836099,0.3002877174444633,78
2011,Eastern Bering Sea,-0.02557402950044709,2.5871007242917234,-0.42379962205806204,0.08945666218006254,1.9173168359548984,0.2988084340259164,78
2012,Eastern Bering Sea,-0.06999225045223212,1.6486919028468043,-0.22855991164553485,0.09735060685928218,2.0879949024218787,0.34019272512044024,78
2013,Eastern Bering Sea,0.015577290412946828,-0.48516778369331237,-0.20969200178923111,0.09711662807064354,1.9453071544847742,0.3206466351134901,78
2014,Eastern Bering Sea,0.04390536991206368,2.0479802851043747,-0.5132107600350265,0.09304711419802268,1.8242109058090168,0.299563801655633,78
2015,Eastern Bering Sea,0.09016819309392567,1.7309872287891077,-0.5948781287753955,0.08837295600692295,1.6154074182674156,0.24593685544017505,78
2016,Eastern Bering Sea,0.27366151015572854,1.8477117135385035,-1.1804662427476176,0.09363698782162541,2.1499770973411767,0.33736373340770326,78
2017,Eastern Bering Sea,0.2032814177309026,0.4655521488585077,-0.6738571693174519,0.07532008804659264,1.8663112530747457,0.2601732638911908,78
2018,Eastern Bering Sea,0.12085998830383612,1.1612790443230743,-0.7152382529127915,0.0792586078867202,1.672545057531678,0.2695562259405617,78
2019,Eastern Bering Sea,0.17948677660689255,3.1799624361053,-1.058910848203912,0.08844372558902668,2.150309142459235,0.31789515528193396,78
1984,Gulf of Alaska,0,0,0,0,0,0,115
1987,Gulf of Alaska,-0.023605313801691168,-9.817143378208803,0.34457836371597045,0.1266085913964438,4.4685507871683425,0.4654228922392609,115
1990,Gulf of Alaska,-0.023777755608243033,-4.2691252569295,0.47179171053911634,0.13666139013892006,3.9277693074447475,0.474925734733632,115
1993,Gulf of Alaska,-0.259818534571667,-7.058890005557871,-0.3144164097852208,0.12215080731634156,4.034254394202508,0.40577869869079586,115
1996,Gulf of Alaska,-0.283695589092694,-6.04737879215574,-0.21881724588943777,0.12431737583558665,4.517648948441182,0.4461541124240734,115
1999,Gulf of Alaska,0.03993106365233462,-9.80761190447258,0.5210476807060979,0.11683565757052555,3.884891467499962,0.3893785707497073,115
2003,Gulf of Alaska,-0.27733144814159,-9.915849290741939,-0.49155804690045174,0.12965405405705777,4.582539350339783,0.447506889902283,115
2005,Gulf of Alaska,-0.3724540463669887,-10.635878372148774,-1.0222679006164521,0.13293174512572145,4.097232229874775,0.47976019229360667,115
2007,Gulf of Alaska,-0.34700116027878547,-3.1051125236398818,-0.6711489853311646,0.13759747787157517,4.268376929188515,0.48606330345854537,115
2009,Gulf of Alaska,-0.33116083660108747,-7.677729559971157,-1.168496613093566,0.1286267742322605,4.764175596812171,0.46584637614484314,115
2011,Gulf of Alaska,-0.4465530879269991,-10.680967018880935,-1.1546840112786603,0.14326681219185666,4.235699954541151,0.5160236339486148,115
2013,Gulf of Alaska,0.25351239265120673,-9.953353863776258,0.4535526829781472,0.12280993277681442,4.283469345351043,0.43415301786181204,115
2015,Gulf of Alaska,-0.3761979380047235,-4.680677207922491,-1.2275455393859196,0.12939558405490978,4.218606457243965,0.4882538356921113,115
2017,Gulf of Alaska,-0.3866943289057353,-12.063902029281815,-0.9811726276442982,0.13333490266530137,4.737612759774329,0.5008545344774298,115
2019,Gulf of Alaska,-0.03303295229332375,-9.995643671984675,-0.41008432770021247,0.13397416533872453,4.353567278656434,0.46932542381300324,115
1982,Gulf of Mexico,0,0,0,0,0,0,70
1983,Gulf of Mexico,0.1556391030966985,-5.980151623757032,-0.6275141872518039,0.07114238179945907,1.893965748223328,0.20334464310833775,70
1984,Gulf of Mexico,0.07214391023808447,-3.0114586444030764,-0.5244640914701337,0.06499730980795648,2.2975421298593024,0.22158479406517684,70
1985,Gulf of Mexico,0.16314250122122853,-3.953404642848515,0.1606257274545734,0.07424202531454577,1.817307219609702,0.23227577982605557,70
1986,Gulf of Mexico,0.3682775740810623,-2.2376239624028593,0.9259786762247643,0.057542773853750624,2.2917318831121203,0.2211796425691298,70
1987,Gulf of Mexico,0.3796326931557615,-5.764852285917024,0.7461734747958854,0.07725150981634277,2.1573021253196774,0.26192695477435995,70
1988,Gulf of Mexico,0.37757069604505605,-7.423853511312015,0.6606413385457683,0.0685674011155844,2.487486293975758,0.26178066402387207,70
1989,Gulf of Mexico,0.3501217956990741,-4.430268263097868,0.6803111957196682,0.07709747294750932,2.4356319474415185,0.24788731308299652,70
1990,Gulf of Mexico,0.2530878893237882,-4.061452062033175,0.24624645950258356,0.06945115221148784,1.9985840871463667,0.24669993088510173,70
1991,Gulf of Mexico,0.12426043350427406,-0.6768964656906319,-0.0737516169435137,0.06896601223006901,2.341223546411396,0.23776011727273488,70
1992,Gulf of Mexico,0.25870266540651976,-3.1806818972258957,0.37866429444056177,0.08136628906601785,2.29111512331622,0.2673521865342233,70
1993,Gulf of Mexico,0.21464246776511833,-1.6464987288550543,0.14588588924712756,0.06165053144433676,2.104768792330561,0.20364087625823668,70
1994,Gulf of Mexico,0.22993284342433512,-6.1167665629905015,0.10426953244547121,0.06208085172508765,1.8872299540383672,0.22010421353133877,70
1995,Gulf of Mexico,0.010502739276631295,-0.06803356218056987,-0.41377987201436983,0.06981796306653863,1.9586012038801242,0.22680397803829339,70
1996,Gulf of Mexico,0.22513830653133263,-0.5587312845448414,0.12751677318599924,0.06302132257069112,2.1486182043171196,0.21450288701330752,70
1997,Gulf of Mexico,0.06874724502968955,-5.604409400466348,-0.5571665318152449,0.06715707124787205,2.1437251178930414,0.2269733075943646,70
1998,Gulf of Mexico,0.19738513613232678,-0.37903424377391876,0.08073886847629613,0.058833526320855846,1.8355867299020376,0.20684941774853072,70
1999,Gulf of Mexico,0.10805814386411171,-1.2404118213529356,-0.06438983032799582,0.07019171588918605,2.180008850818381,0.22903293088992807,70
2000,Gulf of Mexico,0.26370437790746004,2.2166161318390287,0.40707548613787575,0.058657477743517004,2.2431858855414175,0.20636651735819883,70
2001,Gulf of Mexico,-0.10661292243038614,-2.291571929136104,-0.7085642603239363,0.07814553735797403,2.1579917955227916,0.25652395309557896,70
2002,Gulf of Mexico,0.058048250659320844,0.9999588634894115,-0.6248931320046137,0.06843682858085852,2.1535704230282504,0.23340567441596444,70
2003,Gulf of Mexico,0.17475297859413322,-2.058103989430144,0.44374142262194455,0.07596482449291728,2.0461606407610042,0.2491036677966368,70
2004,Gulf of Mexico,0.19365107272263815,-0.9259037925297721,0.23105614785631728,0.07017443673308967,2.2363784068165224,0.2178725406226213,70
2005,Gulf of Mexico,0.01280835926627546,-2.0910421399774077,-0.46491871271434676,0.07231293212623774,2.003876462106079,0.23014502220308466,70
2006,Gulf of Mexico,0.16285715228484365,0.3464355613853377,-0.03405991563579676,0.07328302952679108,2.1851956420487313,0.23320529295947098,70
2007,Gulf of Mexico,-0.02372302398342363,-0.02503509305876186,-0.80471532558257,0.07436616052245223,2.2684484511736187,0.25251884890809145,70
2008,Gulf of Mexico,0.17695531822539867,2.10134801036741,0.027824538497433236,0.06348195262482716,2.4276341370415837,0.21925390890101498,70
2009,Gulf of Mexico,0.24884510016266367,0.8837212554722343,0.20293817156354013,0.08167499210378518,2.421329664551764,0.2512442802927662,70
2010,Gulf of Mexico,0.03469774585408005,2.8134048730119345,-0.6106380824699642,0.061476001152891625,2.120281959063515,0.19748069756280148,70
2011,Gulf of Mexico,0.022955569059091425,5.247364891583633,-0.6184082772950333,0.07417583473504567,2.2534960771196113,0.2648830380298445,70
2012,Gulf of Mexico,0.0997744421022233,6.4819867227999,-0.4111121230785098,0.0725701428194049,2.5887238704131565,0.27088538933752654,70
2013,Gulf of Mexico,0.2163390332479644,-2.0798221455469963,0.16034257107287472,0.08547716702832132,2.1354552692814375,0.2513279353503064,70
2014,Gulf of Mexico,0.19122301502538427,1.3653372695453676,-0.17216132233208034,0.07888516816618901,2.6974427389838462,0.2535861746905868,70
2015,Gulf of Mexico,0.22683133791711196,2.6386746614272214,-0.03219418673712957,0.07364972805670222,2.510375171195459,0.25509206645633214,70
2016,Gulf of Mexico,0.06650247896426527,4.940326652694369,-0.3816467586749821,0.07512461848554598,2.431191901200369,0.2386147236608666,70
2017,Gulf of Mexico,0.18612821337556856,1.3728382569177666,-0.05750556715014755,0.07421009000502551,2.3032046245827007,0.2458933877158345,70
2018,Gulf of Mexico,0.187258300738279,2.67258574829958,0.08023105499433,0.07215024226714523,2.2318399412697096,0.22694458076171128,70
2019,Gulf of Mexico,0.001460046175086457,-0.09835086525669452,-1.004513385719123,0.07833937084054746,2.302543527929883,0.24153031784983714,70
1983,Gulf of St. Lawrence North,0,0,0,NA,NA,NA,1
1984,Gulf of St. Lawrence North,0.3861686233263697,-15.887130361207056,-2.111139124082662,NA,NA,NA,1
1985,Gulf of St. Lawrence North,0.36606737041744,-5.846637469177466,-2.6428783150404414,NA,NA,NA,1
1986,Gulf of St. Lawrence North,0.46768948076724115,-18.070076752626903,-2.469660877418818,NA,NA,NA,1
1987,Gulf of St. Lawrence North,0.47108385488095905,-18.962163474403354,-2.4334016932359077,NA,NA,NA,1
1988,Gulf of St. Lawrence North,0.3909588567588429,-10.14679040746745,-2.712905169337624,NA,NA,NA,1
1989,Gulf of St. Lawrence North,0.3692774779499146,-8.461344959521114,-2.150083385679558,NA,NA,NA,1
1990,Gulf of St. Lawrence North,0.08952745489941805,-3.426407955707475,-0.2638821271249796,NA,NA,NA,1
1991,Gulf of St. Lawrence North,-0.41721616114785576,76.25148866683361,-0.47650933485086,NA,NA,NA,1
1992,Gulf of St. Lawrence North,-0.5241081972424624,63.61368789392333,-0.10548857846173121,NA,NA,NA,1
1993,Gulf of St. Lawrence North,-0.4363169855805751,77.968315214543,-1.0469920172479874,NA,NA,NA,1
1994,Gulf of St. Lawrence North,-0.3404931576434933,81.3424389296228,-0.9352860389963453,NA,NA,NA,1
1995,Gulf of St. Lawrence North,0.16916310100608456,-13.628517380483146,-0.4478878104153807,NA,NA,NA,1
1996,Gulf of St. Lawrence North,0.2488109524754165,-19.653971554854877,-0.5633942203581981,NA,NA,NA,1
1997,Gulf of St. Lawrence North,0.314359042546819,-40.20415843369068,-0.7777833406912507,NA,NA,NA,1
1998,Gulf of St. Lawrence North,0.2165722764873408,-11.284892023918161,-0.8716715598449696,NA,NA,NA,1
1999,Gulf of St. Lawrence North,0.1629829291236149,-37.11876176127612,-1.60729050454664,NA,NA,NA,1
2000,Gulf of St. Lawrence North,0.665525782217621,-40.812086769765784,-0.7684815182174987,NA,NA,NA,1
2001,Gulf of St. Lawrence North,0.4419541452640132,-26.297745691295205,-0.8937013438653238,NA,NA,NA,1
2002,Gulf of St. Lawrence North,0.2542406485205504,-5.8536907239056575,-1.0724337076633077,NA,NA,NA,1
2003,Gulf of St. Lawrence North,0.4980974702130254,-13.893276827189453,-1.9482219423804779,NA,NA,NA,1
2004,Gulf of St. Lawrence North,0.11203105193771279,13.0655561227382,-0.7832628674532174,NA,NA,NA,1
2005,Gulf of St. Lawrence North,0.31756266400905275,-13.386966066724938,-0.9533588775931392,NA,NA,NA,1
2006,Gulf of St. Lawrence North,0.34305080387299824,-32.304332988948715,-0.8058916844577126,NA,NA,NA,1
2007,Gulf of St. Lawrence North,0.22707021587366683,-17.538954292465462,-1.51479897699803,NA,NA,NA,1
2008,Gulf of St. Lawrence North,0.28980179376583237,2.074853739708317,-1.8640270857156906,NA,NA,NA,1
2009,Gulf of St. Lawrence North,0.7632137365250742,-35.47639251231476,-0.8643955295727963,NA,NA,NA,1
2010,Gulf of St. Lawrence North,0.4728485636312243,-16.493784307809364,-0.904468644795358,NA,NA,NA,1
2011,Gulf of St. Lawrence North,0.42639970104011127,-42.802284513409006,-0.8648422038569521,NA,NA,NA,1
2012,Gulf of St. Lawrence North,0.19363239194967719,11.58823483600753,-1.5959429751378238,NA,NA,NA,1
2013,Gulf of St. Lawrence North,0.5966443689906953,-28.572478360054077,-1.0859720027218742,NA,NA,NA,1
2014,Gulf of St. Lawrence North,0.42378483138405443,-22.42988224903428,-1.2710780276187137,NA,NA,NA,1
2015,Gulf of St. Lawrence North,0.4178360652742228,-20.865676028136505,-1.7633323335529383,NA,NA,NA,1
2016,Gulf of St. Lawrence North,-0.2633321659772534,8.263450901996691,-0.36675114067970327,NA,NA,NA,1
2017,Gulf of St. Lawrence North,0.11299383835751087,11.75425574592009,-1.0339095148510253,NA,NA,NA,1
2018,Gulf of St. Lawrence North,0.18834111945497511,19.003994410725568,-1.1884514940895343,NA,NA,NA,1
2019,Gulf of St. Lawrence North,0.009822446341402724,17.067705302581658,-0.8763669566813519,NA,NA,NA,1
1971,Gulf of St. Lawrence South,0,NaN,0,0,NA,0,16
1972,Gulf of St. Lawrence South,-0.08486212017641526,NaN,-0.11515322958890417,0.13417292831647135,NA,0.23214665315827068,16
1973,Gulf of St. Lawrence South,0.14854868175313252,NaN,-0.3207544231186672,0.09322840441915128,NA,0.17504016660883812,16
1974,Gulf of St. Lawrence South,-0.14817627881718742,NaN,-0.09255689276983681,0.15921929303130572,NA,0.1858141170908127,16
1975,Gulf of St. Lawrence South,-0.09339362667380513,NaN,0.07490536063288689,0.09957671047065661,NA,0.15033068328707777,16
1976,Gulf of St. Lawrence South,0.099190678186734,NaN,-0.2771580889670533,0.08978933950782289,NA,0.16705409931931403,16
1977,Gulf of St. Lawrence South,0.022903338458483802,NaN,-0.06889275685154717,0.09875459428706972,NA,0.15741901359941887,16
1978,Gulf of St. Lawrence South,-0.010599217042104758,NaN,-0.06101566551378301,0.1298244903915414,NA,0.2057679236544686,16
1979,Gulf of St. Lawrence South,-0.02974844560201495,NaN,-0.20250194098047292,0.11117276426098562,NA,0.14915142760756872,16
1980,Gulf of St. Lawrence South,0.0411936023686601,NaN,-0.1410507419416689,0.07574691337775222,NA,0.14239612651525127,16
1981,Gulf of St. Lawrence South,-0.07632918840684688,NaN,-0.12251399610465574,0.11479582786479055,NA,0.09808122714336835,16
1982,Gulf of St. Lawrence South,-0.10514407857049601,NaN,0.11862796816019117,0.13067138713876486,NA,0.1694931835870339,16
1983,Gulf of St. Lawrence South,-0.006428356550237435,NaN,-0.053549168752441645,0.1023730208665461,NA,0.13781060228413158,16
1984,Gulf of St. Lawrence South,-0.08352338220827482,NaN,0.16948090831360219,0.10559069578450066,NA,0.2040893595732672,16
1985,Gulf of St. Lawrence South,-0.025718451803534492,NaN,-0.05661737848741222,0.09302305124972081,NA,0.11411275313719225,16
1986,Gulf of St. Lawrence South,-0.07860116550520768,NaN,0.1684279643540676,0.10384087447966406,NA,0.17810942258624585,16
1987,Gulf of St. Lawrence South,0.12940430228111532,NaN,-0.02198310413947535,0.10912388200748813,NA,0.13382853932782535,16
1988,Gulf of St. Lawrence South,0.008341577448396365,NaN,-0.03523088896085813,0.11429715878325857,NA,0.12362134613159657,16
1989,Gulf of St. Lawrence South,-0.21264344388686762,NaN,0.2255364455115867,0.10740674359902962,NA,0.1822915123364353,16
1990,Gulf of St. Lawrence South,-0.18739153460122182,NaN,0.11948068493934016,0.10252215272881375,NA,0.16104027848865468,16
1991,Gulf of St. Lawrence South,-0.15907679019251297,NaN,0.010787681143383132,0.1447904806275234,NA,0.1473794059849192,16
1992,Gulf of St. Lawrence South,-0.11975218740357407,NaN,0.2331009752859976,0.11350243597014786,NA,0.16595680715272174,16
1993,Gulf of St. Lawrence South,-0.024728454837402936,NaN,0.1568243714788946,0.09883645600265471,NA,0.11585128014386561,16
1994,Gulf of St. Lawrence South,-0.2264318366491933,NaN,0.31852252859103336,0.11996927914721489,NA,0.14390319162219256,16
1995,Gulf of St. Lawrence South,-0.13710632291428082,NaN,0.29938719639228584,0.10098695002006014,NA,0.14449063826196556,16
1996,Gulf of St. Lawrence South,-0.21942338522076188,NaN,0.6215135957539624,0.11428769986395909,NA,0.154617267316422,16
1997,Gulf of St. Lawrence South,-0.18351456350093143,NaN,0.4614050512058392,0.11877098625577154,NA,0.1428887518804103,16
1998,Gulf of St. Lawrence South,-0.2096441662506896,NaN,0.4258022412590958,0.12223512167259036,NA,0.1347890011353431,16
1999,Gulf of St. Lawrence South,-0.24233751830022765,NaN,0.5450058683964558,0.12350038193564739,NA,0.15043120591924297,16
2000,Gulf of St. Lawrence South,-0.14023401852070316,NaN,0.4976877752571247,0.14395110516407017,NA,0.20424100440081233,16
2001,Gulf of St. Lawrence South,-0.14877984514729015,NaN,0.4381976944431827,0.11921443842072152,NA,0.12857794756818122,16
2002,Gulf of St. Lawrence South,-0.041360045722042216,NaN,0.4525608054460277,0.12241887332962603,NA,0.1623100110129541,16
2004,Gulf of St. Lawrence South,-0.1823635505418726,NaN,0.32117876457833905,0.1345532818765257,NA,0.1647496450988106,16
2005,Gulf of St. Lawrence South,-0.17829605797329107,NaN,0.40608215147977944,0.13453083772155525,NA,0.15447452909503578,16
2006,Gulf of St. Lawrence South,-0.06806634671789302,NaN,0.41280926315460187,0.1429512842326352,NA,0.14433145095984637,16
2007,Gulf of St. Lawrence South,-0.09591784394541891,NaN,0.408157864106947,0.12345186025709687,NA,0.18080279222542087,16
2008,Gulf of St. Lawrence South,-0.10762159481452427,NaN,0.2814259550029643,0.11450459012177984,NA,0.1688636363312973,16
2009,Gulf of St. Lawrence South,0.02034893048919173,NaN,0.28779826147600307,0.12660139482530428,NA,0.17134317076819963,16
2010,Gulf of St. Lawrence South,0.028874489251015767,NaN,0.125652908837794,0.12435601921126077,NA,0.21111502037558988,16
2011,Gulf of St. Lawrence South,0.010133633875095693,NaN,0.2902505481587805,0.12820223828479554,NA,0.15473991940007037,16
2012,Gulf of St. Lawrence South,0.07217339158107228,NaN,0.5552646340496401,0.13614207036377865,NA,0.1447038980331825,16
2013,Gulf of St. Lawrence South,0.01673559035104466,NaN,0.20166682529600788,0.1226446792266975,NA,0.13155682081550474,16
2014,Gulf of St. Lawrence South,0.05397247402890848,NaN,0.18583089533696784,0.14061529554493707,NA,0.15515441123454807,16
2015,Gulf of St. Lawrence South,0.02281598150928721,NaN,0.09658479011631238,0.16580074193492614,NA,0.1791732368589891,16
2016,Gulf of St. Lawrence South,-0.07154830839957782,NaN,0.46328675330430746,0.15131290508925305,NA,0.1678940699205557,16
2017,Gulf of St. Lawrence South,0.07747610372310065,NaN,0.06347499257817857,0.13346432016930918,NA,0.2203838020283698,16
2018,Gulf of St. Lawrence South,0.031308361428256326,NaN,0.41341366494460896,0.14978793360343254,NA,0.18680318671930377,16
2019,Gulf of St. Lawrence South,0.0028990463275215816,NaN,0.22726730297540998,0.13705060798831784,NA,0.13642377582999157,16
1970,Maritimes Summer,0,0,0,0,0,0,28
1971,Maritimes Summer,0.05422394341451867,2.6623789435127727,0.4160973573561506,0.09885472616303567,3.926267847386712,0.22415420633453384,28
1972,Maritimes Summer,0.10180407798374448,-2.6193166482187453,0.223099492974663,0.08820546006275279,4.140992124699359,0.26620621894991026,28
1973,Maritimes Summer,0.03754626586827291,-9.306649139146138,0.16423516574323063,0.07998634421867348,3.877997506540662,0.38586478774073274,28
1974,Maritimes Summer,-0.13444477597003765,-0.006958349009970023,-0.16583615646565342,0.10373150876618235,4.8009022138734,0.30022999826622504,28
1975,Maritimes Summer,0.04453908365678849,1.0651590094099617,-0.08302948641984186,0.07174551107367344,3.6707655386484883,0.279191266203841,28
1976,Maritimes Summer,0.027005638215874126,-1.1845053078481584,-0.25580545951190486,0.08796410835587926,3.0278401900786993,0.26216629812260395,28
1977,Maritimes Summer,0.05822215293426934,-1.0634473149548744,0.03274010143221062,0.11527560964715262,4.9616937027474295,0.2647687044105163,28
1978,Maritimes Summer,0.08257482722269696,-6.085911139537369,0.23138534039568778,0.08436395271623942,4.98692889666358,0.2641718971976341,28
1979,Maritimes Summer,0.037816229817756106,-3.272688514671885,-0.07041331695386356,0.09866850575277694,5.223285383776024,0.3097040509628925,28
1980,Maritimes Summer,0.02199455196832873,-4.362784782215582,0.08708022821946797,0.07874559428187661,3.8897147342924816,0.30430736801754293,28
1981,Maritimes Summer,0.12194616798690307,-3.0065991331615205,0.08831321300276507,0.09174673651026023,5.4986807427503654,0.29099662423376144,28
1982,Maritimes Summer,0.10425387879125912,7.282585426169035,-0.011924612241236992,0.09868785582579886,4.810638878530689,0.30648904220018147,28
1983,Maritimes Summer,-0.04868252221800213,-4.467559318381562,-0.09173456061453678,0.11418668685335616,5.083435633421611,0.3255610163427444,28
1984,Maritimes Summer,-0.004934376481369946,3.3248657757342217,0.15034566654919373,0.09295727736420868,4.3363468102236915,0.27762237320890665,28
1985,Maritimes Summer,0.1483649507833249,3.383855994884622,0.4208232480165047,0.10283767715176742,3.299789711582048,0.2667825352170037,28
1986,Maritimes Summer,0.19711440116413112,2.0845164320006804,0.15033965177072112,0.08607786407758133,4.690506528107205,0.26397720660123697,28
1987,Maritimes Summer,0.2574201186861456,2.234589822731541,0.2579441593089659,0.08896676495995813,3.392651404084336,0.2547684660712513,28
1988,Maritimes Summer,0.08453243301247479,4.7999170319151725,-0.11551343683739594,0.08783480668229497,3.5258322585991206,0.24273814294260954,28
1989,Maritimes Summer,0.061503531088715695,9.066939265667274,0.19652128750704811,0.09533162499273465,3.9992149659912433,0.28560822236054767,28
